81660	F	一個人跳舞	張惠妹	1	5	midi	http://i.eimg.com.tw/d/alb/97/22497.100.jpg?ver=0	
48179	F	一個像夏天一個像秋天	范瑋琪	1	10	midi		
48207	F	一公里	許茹芸	1	3	midi	http://i.eimg.com.tw/d/alb/53/129653.100.jpg?ver=5	
82931	F	一千零一個願望	4 IN LOVE	1	7	midi		
82411	F	一千零一夜	蜜雪薇琪	1	5	midi	http://i.eimg.com.tw/d/alb/78/73378.100.jpg?ver=0	
82307	F	一句一傷	劉力揚	1	4	midi	http://i.eimg.com.tw/d/alb/11/105911.100.jpg?ver=0	
82190	F	一句話	卓文萱	1	3	midi	http://i.eimg.com.tw/d/alb/81/112181.100.jpg?ver=1	
82796	F	一夜情	張惠妹	1	3	midi	http://i.eimg.com.tw/d/alb/62/62.100.jpg?ver=0	
82828	F	一夜長大	梁靜茹	1	4	midi	http://i.eimg.com.tw/d/alb/13/35513.100.jpg?ver=0	
81454	F	一想到你呀	張惠妹	1	5	midi	http://i.eimg.com.tw/d/alb/97/22497.100.jpg?ver=0	
81924	F	一把情種	陳小雲	1	4	midi		
83325	F	一曲情未了	李雅芳	1	5	midi		
48185	F	一有愛就走吧	許茹芸	1	6	midi	http://i.eimg.com.tw/d/alb/53/129653.100.jpg?ver=5	
81491	F	一朵小花	韋秀嫻	1	4	midi		
82066	F	一樣的月光	蘇芮	1	5	midi	http://i.eimg.com.tw/d/alb/52/22552.100.jpg?ver=0	
81403	F	一段情	林慧萍	1	3	midi	http://i.eimg.com.tw/d/alb/93/51693.100.jpg?ver=0	
81845	F	一比一	范瑋琪	1	3	midi	http://i.eimg.com.tw/d/alb/72/54872.100.jpg?ver=0	
16769	F	一片流雲	林玉英	1	4	midi		
82621	F	一生愛你千百回	梅艷芳	1	7	midi		
82643	F	一生託給一個人	潘美辰	1	7	midi	http://i.eimg.com.tw/d/alb/36/36236.100.jpg?ver=0	
81268	F	一眼萬年	S.H.E	1	4	midi	http://i.eimg.com.tw/d/alb/53/73253.100.jpg?ver=0	
82987	F	一秒的天堂	梁靜茹	1	5	midi	http://i.eimg.com.tw/d/alb/76/99076.100.jpg?ver=0	
16657	F	一粒電火	芭比	1	4	midi	http://i.eimg.com.tw/d/alb/69/122869.100.jpg?ver=1	
99969	F	一粒電火（MTV）	舞曲	1	4	midi		
83510	F	一縷相思情	于櫻櫻	1	5	midi		
81611	F	一見鍾情	藍心湄	1	4	midi		
83052	F	一輩子做你的女孩	蕭亞軒	1	8	midi	http://i.eimg.com.tw/d/alb/10/39110.100.jpg?ver=0	
81146	F	一輩子的孤單	劉若英	1	6	midi	http://i.eimg.com.tw/d/alb/43/45043.100.jpg?ver=0	
81764	F	一顆心的距離	范瑋琪	1	6	midi	http://i.eimg.com.tw/d/alb/42/106142.100.jpg?ver=0	
81411	F	一顆紅豆	鳳飛飛	1	4	midi	http://i.eimg.com.tw/d/alb/0/152400.100.jpg?ver=1	
82106	F	七情六慾	李翊君	1	4	midi		
81117	F	七月七日晴	許慧欣	1	5	midi		
16859	F	三個人的拔河	陶莉萍	1	6	midi	http://i.eimg.com.tw/d/alb/22/100622.100.jpg?ver=0	
81564	F	三吋日光	梁靜茹	1	4	midi	http://i.eimg.com.tw/d/alb/76/99076.100.jpg?ver=0	
81461	F	三天三夜	張惠妹	1	4	midi	http://i.eimg.com.tw/d/alb/25/22625.100.jpg?ver=0	
81162	F	三年	蔡琴	1	2	midi	http://i.eimg.com.tw/d/alb/12/46212.100.jpg?ver=0	
82140	F	三心二意	藍心湄	1	4	midi		
16148	F	三秒鐘	陳慧琳	1	3	midi	http://i.eimg.com.tw/d/alb/10/310.100.jpg?ver=0	
82553	F	上了天	李翊君	1	3	midi	http://i.eimg.com.tw/d/alb/14/39414.100.jpg?ver=0	
48015	F	下一個天亮	郭靜	1	5	midi	http://i.eimg.com.tw/d/alb/0/104500.100.jpg?ver=0	
16582	F	下一次微笑	楊丞琳	1	5	midi	http://i.eimg.com.tw/d/alb/84/55684.100.jpg?ver=0	
82600	F	下一次愛情來的時候	蔡健雅	1	9	midi	http://i.eimg.com.tw/d/alb/99/53499.100.jpg?ver=0	
83284	F	下個幸福	卓文萱	1	4	midi	http://i.eimg.com.tw/d/alb/81/112181.100.jpg?ver=1	
82895	F	下輩子別再做女人	梅艷芳	1	8	midi	http://i.eimg.com.tw/d/alb/56/18356.100.jpg?ver=0	
16891	F	下輩子如果我還記得你	馬郁	1	10	midi		
83380	F	下雨天	南拳媽媽	1	3	midi	http://i.eimg.com.tw/d/alb/86/106786.100.jpg?ver=2	
16815	F	不下雨的星期一	李雅微	1	7	midi	http://i.eimg.com.tw/d/alb/75/107575.100.jpg?ver=0	
81160	F	不了情	蔡琴	1	3	midi	http://i.eimg.com.tw/d/alb/97/123997.100.jpg?ver=1	
82311	F	不做你的朋友	S.H.E.	1	6	midi		
82191	F	不像個大人	張惠妹	1	5	midi	http://i.eimg.com.tw/d/alb/3/58003.100.jpg?ver=0	
16505	F	不公平	Jenny Yang	1	3	midi		
48135	F	不准哭	同恩	1	3	midi	http://i.eimg.com.tw/d/alb/45/69845.100.jpg?ver=0	
82458	F	不可思議	金莎	1	4	midi	http://i.eimg.com.tw/d/alb/4/80604.100.jpg?ver=0	
83401	F	不哭	周蕙	1	2	midi	http://i.eimg.com.tw/d/alb/20/24920.100.jpg?ver=0	
82589	F	不在乎他	張惠妹	1	4	midi	http://i.eimg.com.tw/d/alb/25/22625.100.jpg?ver=0	
81553	F	不夠成熟	BY2	1	4	midi	http://i.eimg.com.tw/d/alb/26/103626.100.jpg?ver=0	
81962	F	不必在乎我是誰	林憶蓮	1	7	midi	http://i.eimg.com.tw/d/alb/42/35442.100.jpg?ver=0	
81122	F	不怕不怕	郭美美	1	4	midi		
83327	F	不想你也難	張清芳	1	5	midi	http://i.eimg.com.tw/d/alb/22/48822.100.jpg?ver=0	
16606	F	不想想太多	蘇慧倫	1	5	midi	http://i.eimg.com.tw/d/alb/44/64944.100.jpg?ver=0	
48056	F	不想懂得	張韶涵	1	4	midi	http://i.eimg.com.tw/d/alb/68/100868.100.jpg?ver=0	
82022	F	不想睡	梁靜茹	1	3	midi		
81504	F	不想讓你知道	周蕙	1	6	midi	http://i.eimg.com.tw/d/alb/63/13763.100.jpg?ver=0	
82583	F	不想讓你走	徐捷兒	1	5	midi		
81837	F	不想長大	S.H.E	1	4	midi	http://i.eimg.com.tw/d/alb/30/56330.100.jpg?ver=0	
16642	F	不愛了	徐若瑄	1	3	midi	http://i.eimg.com.tw/d/alb/5/18405.100.jpg?ver=0	
48281	F	不愛我放了我	許茹芸	1	6	midi		
16818	F	不成比例	林冠吟	1	4	midi	http://i.eimg.com.tw/d/alb/42/81742.100.jpg?ver=0	
82947	F	不敗的戀人	徐若瑄	1	5	midi	http://i.eimg.com.tw/d/alb/5/18405.100.jpg?ver=0	
48291	F	不敢當	梁靜茹	1	3	midi	http://i.eimg.com.tw/d/alb/84/118584.100.jpg?ver=2	
16802	F	不是不想念	這位太太	1	5	midi	http://i.eimg.com.tw/d/alb/91/94591.100.jpg?ver=0	
82902	F	不是真的愛我	孫燕姿	1	6	midi	http://i.eimg.com.tw/d/alb/12/2612.100.jpg?ver=0	
82021	F	不痛	張韶涵	1	2	midi	http://i.eimg.com.tw/d/alb/23/84323.100.jpg?ver=0	
81886	F	不能承受的感動	鄭秀文	1	7	midi	http://i.eimg.com.tw/d/alb/0/78300.100.jpg?ver=0	
81571	F	不能跟情人說的話	范瑋琪&劉若英	1	8	midi		
48239	F	不藥而癒	郭靜	1	4	midi	http://i.eimg.com.tw/d/alb/0/104500.100.jpg?ver=0	
82069	F	不要亂說	張惠妹	1	4	midi	http://i.eimg.com.tw/d/alb/3/58003.100.jpg?ver=0	
81406	F	不要告別	張惠妹	1	4	midi	http://i.eimg.com.tw/d/alb/46/22546.100.jpg?ver=0	
83259	F	不要愛上我	溫嵐	1	5	midi	http://i.eimg.com.tw/d/alb/93/130093.100.jpg?ver=6	
16752	F	不要用我的愛來傷害我	韓晶	1	10	midi		
81806	F	不要輕易說Bye Bye	江淑娜	1	7	midi		
16139	F	不要騙我	張惠妹	1	4	midi	http://i.eimg.com.tw/d/alb/55/22555.100.jpg?ver=0	
16639	F	不見	楊丞琳	1	2	midi	http://i.eimg.com.tw/d/alb/84/55684.100.jpg?ver=0	
16446	F	不見不散	柯以敏	1	4	midi		
16410	F	不該讓我哭泣	閃亮三姊妹	1	6	midi	http://i.eimg.com.tw/d/alb/0/49100.100.jpg?ver=0	
82836	F	不變的諾言	李    玟	1	5	midi		
82023	F	不遠	蕭亞軒	1	2	midi	http://i.eimg.com.tw/d/alb/48/83048.100.jpg?ver=0	
82848	F	世界真奇妙	朱安禹	1	5	midi	http://i.eimg.com.tw/d/alb/41/52941.100.jpg?ver=0	
81864	F	中國娃娃	蔡幸娟	1	4	midi		
81818	F	中國話	S.H.E	1	3	midi	http://i.eimg.com.tw/d/alb/66/88366.100.jpg?ver=0	
16614	F	中間	梁靜茹	1	2	midi	http://i.eimg.com.tw/d/alb/4/52704.100.jpg?ver=0	
81577	F	串起每一刻	張清芳	1	5	midi		
16655	F	乖不乖	楊丞琳	1	3	midi	http://i.eimg.com.tw/d/alb/84/55684.100.jpg?ver=0	
82671	F	乖乖	櫻桃幫	1	2	midi	http://i.eimg.com.tw/d/alb/54/89154.100.jpg?ver=0	
16594	F	乘客	王菲	1	2	midi		
81817	F	五月天	S.H.E	1	3	midi	http://i.eimg.com.tw/d/alb/66/88366.100.jpg?ver=0	
82653	F	亮亮的承諾	李玟	1	5	midi	http://i.eimg.com.tw/d/alb/94/36294.100.jpg?ver=0	
83231	F	人來瘋	溫嵐	1	3	midi	http://i.eimg.com.tw/d/alb/13/51813.100.jpg?ver=0	
16994	F	人質	張惠妹	1	2	midi	http://i.eimg.com.tw/d/alb/3/58003.100.jpg?ver=0	
83328	F	什麼都捨得	戴佩妮	1	5	midi	http://i.eimg.com.tw/d/alb/45/27445.100.jpg?ver=0	
81809	F	今天情人節	梁靜茹	1	5	midi	http://i.eimg.com.tw/d/alb/50/107450.100.jpg?ver=0	
83519	F	今天的祝福明天的孤獨	本多RURU	1	10	midi		
81002	F	今晚你想念的人是不是我	ALIN	1	10	midi		
81232	F	他一定很愛你	杜成義	1	6	midi	http://i.eimg.com.tw/d/alb/33/46833.100.jpg?ver=0	
48163	F	他不愛我	莫文蔚	1	4	midi	http://i.eimg.com.tw/d/alb/67/38067.100.jpg?ver=0	
82918	F	他他	徐若瑄	1	2	midi		
16645	F	他和她的故事	蕭亞軒	1	6	midi	http://i.eimg.com.tw/d/alb/8/39108.100.jpg?ver=0	
81180	F	他是跳蚤	戴愛玲	1	4	midi	http://i.eimg.com.tw/d/alb/6/39106.100.jpg?ver=0	
83346	F	他比我更好嗎	楊林	1	6	midi		
82552	F	他沒有錯	范瑋琪	1	4	midi	http://i.eimg.com.tw/d/alb/84/13784.100.jpg?ver=0	
16895	F	他的我，我的你	陶莉萍	1	6	midi	http://i.eimg.com.tw/d/alb/22/100622.100.jpg?ver=0	
16451	F	他還是不懂	S.H.E	1	5	midi	http://i.eimg.com.tw/d/alb/53/49253.100.jpg?ver=0	
48286	F	代替	丁噹	1	2	midi	http://i.eimg.com.tw/d/alb/14/91514.100.jpg?ver=0	
81808	F	代言人	蕭亞軒	1	3	midi	http://i.eimg.com.tw/d/alb/48/83048.100.jpg?ver=0	
81361	F	仨人	郭靜	1	2	midi		
82881	F	任性	孫燕姿	1	2	midi	http://i.eimg.com.tw/d/alb/12/2612.100.jpg?ver=0	
16814	F	休止符	李雅微	1	3	midi	http://i.eimg.com.tw/d/alb/88/80288.100.jpg?ver=0	
83091	F	何日再相逢	王芷蕾	1	5	midi		
81166	F	何日君再來	鄧麗君	1	5	midi	http://i.eimg.com.tw/d/alb/13/1113.100.jpg?ver=0	
16651	F	你不在	蜜雪薇琪	1	3	midi	http://i.eimg.com.tw/d/alb/8/51808.100.jpg?ver=0	
82768	F	你不懂	路嘉欣	1	3	midi		
340260	F	你不知道	楊韻禾	1	4	midi	http://i.eimg.com.tw/d/alb/56/86156.100.jpg?ver=0	
81945	F	你儂我儂	楊小萍	1	4	midi	http://i.eimg.com.tw/d/alb/19/125919.100.jpg?ver=1	
48220	F	你在不在	郭采潔	1	4	midi		
82907	F	你太誠實	S.H.E	1	4	midi	http://i.eimg.com.tw/d/alb/81/29681.100.jpg?ver=0	
81505	F	你好不好	張惠妹	1	4	midi	http://i.eimg.com.tw/d/alb/22/52722.100.jpg?ver=0	
81015	F	你很愛他	F.I.R	1	4	midi	http://i.eimg.com.tw/d/alb/70/75170.100.jpg?ver=0	
82908	F	你快樂嗎	蔡依林	1	4	midi		
83662	F	你快樂我內傷	蔡依林	1	6	midi	http://i.eimg.com.tw/d/alb/56/126256.100.jpg?ver=1	
81405	F	你怎麼說	鄧麗君	1	4	midi	http://i.eimg.com.tw/d/alb/68/146968.100.jpg?ver=1	
81620	F	你愛我嗎	櫻桃幫	1	4	midi	http://i.eimg.com.tw/d/alb/54/89154.100.jpg?ver=0	
16836	F	你是好朋友	龍飄飄	1	5	midi		
81575	F	你是愛我的	李玟	1	5	midi	http://i.eimg.com.tw/d/alb/22/36322.100.jpg?ver=0	
16905	F	你是愛我的	張惠妹	1	5	midi	http://i.eimg.com.tw/d/alb/65/92865.100.jpg?ver=0	
81549	F	你是我心中一句驚嘆	蕭亞軒	1	9	midi	http://i.eimg.com.tw/d/alb/96/49096.100.jpg?ver=0	
16743	F	你是我的男人	韓晶	1	6	midi		
82516	F	你是此生最美的風景	JS	1	9	midi	http://i.eimg.com.tw/d/alb/58/104158.100.jpg?ver=0	
81346	F	你是答案	范瑋琪	1	4	midi	http://i.eimg.com.tw/d/alb/97/88997.100.jpg?ver=0	
83663	F	你為什麼說謊	丁噹	1	6	midi	http://i.eimg.com.tw/d/alb/54/149354.100.jpg?ver=3	
48091	F	你的微笑	F.I.R	1	4	midi	http://i.eimg.com.tw/d/alb/36/51136.100.jpg?ver=0	
16981	F	你的肩膀	何耀珊	1	4	midi		
81307	F	你的電話	藍心湄	1	4	midi	http://i.eimg.com.tw/d/alb/13/36313.100.jpg?ver=0	
81123	F	你的香氣	郭靜	1	4	midi	http://i.eimg.com.tw/d/alb/26/91326.100.jpg?ver=0	
16085	F	你的魔力	閃亮三姊妹	1	4	midi	http://i.eimg.com.tw/d/alb/79/3479.100.jpg?ver=0	
81057	F	你看你看月亮的臉	孟庭葦	1	8	midi	http://i.eimg.com.tw/d/alb/81/53781.100.jpg?ver=1	
16770	F	你知不知道	潘美辰	1	5	midi	http://i.eimg.com.tw/d/alb/11/81611.100.jpg?ver=0	
82515	F	你知道我知道	林慧萍	1	6	midi	http://i.eimg.com.tw/d/alb/0/42500.100.jpg?ver=0	
350193	F	你聽見了嗎	何耀珊	1	5	midi	http://i.eimg.com.tw/d/alb/1/104001.100.jpg?ver=1	
81679	F	你要的愛	戴佩妮	1	4	midi	http://i.eimg.com.tw/d/alb/54/49254.100.jpg?ver=0	
16501	F	你說	陳科妤	1	2	midi		
82068	F	你說你比較習慣一個人	裘海正	1	8	midi		
81154	F	你還愛我嗎	蔡依林	1	5	midi		
82763	F	你還記得嗎	徐懷鈺	1	5	midi	http://i.eimg.com.tw/d/alb/41/35441.100.jpg?ver=0	
82913	F	你那麼愛她	李翊君	1	5	midi	http://i.eimg.com.tw/d/alb/96/39396.100.jpg?ver=0	
16584	F	使勁搖	芭比	1	3	midi	http://i.eimg.com.tw/d/alb/66/122866.100.jpg?ver=1	
83023	F	依然是朋友	宇恆	1	5	midi	http://i.eimg.com.tw/d/alb/37/54137.100.jpg?ver=0	
83649	F	依靠	林依晨	1	2	midi		
82479	F	保護色	張韶涵	1	3	midi	http://i.eimg.com.tw/d/alb/77/57577.100.jpg?ver=0	
16452	F	倒帶	蔡依林	1	2	midi	http://i.eimg.com.tw/d/alb/23/98323.100.jpg?ver=0	
82733	F	倒愛	蔡淳佳	1	2	midi	http://i.eimg.com.tw/d/alb/79/101279.100.jpg?ver=0	
83652	F	倒數	蕭亞軒	1	2	midi	http://i.eimg.com.tw/d/alb/55/135155.100.jpg?ver=3	
81514	F	倔強	楊丞琳	1	2	midi	http://i.eimg.com.tw/d/alb/31/95431.100.jpg?ver=0	
99962	F	倔強男子（MTV）	舞曲	1	4	midi		
83136	F	候鳥	S.H.E	1	2	midi	http://i.eimg.com.tw/d/alb/59/53159.100.jpg?ver=0	
16861	F	借我一秒	陶莉萍	1	4	midi		
81393	F	倩影	林慧萍	1	2	midi	http://i.eimg.com.tw/d/alb/76/48476.100.jpg?ver=0	
82784	F	倫敦大橋垮下來	S.H.E	1	7	midi	http://i.eimg.com.tw/d/alb/66/88366.100.jpg?ver=0	
16506	F	假想敵	蔡健雅	1	3	midi	http://i.eimg.com.tw/d/alb/99/53499.100.jpg?ver=0	
16509	F	假惺惺	張惠妹	1	3	midi		
16978	F	假裝	蔡依林	1	2	midi	http://i.eimg.com.tw/d/alb/94/124294.100.jpg?ver=1	
82095	F	假面的告白	蔡依林	1	5	midi	http://i.eimg.com.tw/d/alb/23/98323.100.jpg?ver=0	
82522	F	偏心	那英	1	2	midi	http://i.eimg.com.tw/d/alb/80/42480.100.jpg?ver=0	
81501	F	偏見	梁詠琪	1	2	midi		
16580	F	做一天的你	蔡依林	1	5	midi	http://i.eimg.com.tw/d/alb/23/98323.100.jpg?ver=0	
81322	F	做你的公主	何耀珊	1	5	midi	http://i.eimg.com.tw/d/alb/1/104001.100.jpg?ver=1	
350169	F	做你的公主	何耀珊	1	5	midi	http://i.eimg.com.tw/d/alb/1/104001.100.jpg?ver=1	
81005	F	做我自己	ALIN	1	4	midi		
82698	F	做自己	同恩	1	3	midi	http://i.eimg.com.tw/d/alb/94/59194.100.jpg?ver=0	
81923	F	停不了的愛	葉璦菱	1	5	midi	http://i.eimg.com.tw/d/alb/29/125029.100.jpg?ver=1	
81752	F	偶然	銀霞	1	2	midi		
83471	F	偶爾	張韶涵	1	2	midi	http://i.eimg.com.tw/d/alb/32/134032.100.jpg?ver=2	
82359	F	偽裝	ALIN	1	2	midi		
81979	F	傲慢與偏見	陳淑樺	1	5	midi	http://i.eimg.com.tw/d/alb/71/48871.100.jpg?ver=0	
16102	F	傳奇	閃亮三姊妹	1	2	midi	http://i.eimg.com.tw/d/alb/79/3479.100.jpg?ver=0	
16534	F	傷心人	林玉英	1	3	midi		
81967	F	傷痕	林憶蓮	1	2	midi	http://i.eimg.com.tw/d/alb/42/35442.100.jpg?ver=0	
48178	F	傻孩子	閻韋伶	1	3	midi	http://i.eimg.com.tw/d/alb/66/100266.100.jpg?ver=0	
16959	F	傻瓜	溫嵐	1	2	midi	http://i.eimg.com.tw/d/alb/62/93862.100.jpg?ver=0	
82869	F	傻瓜就是我	王雪娥	1	5	midi	http://i.eimg.com.tw/d/alb/99/39399.100.jpg?ver=0	
350200	F	像我這樣的	何耀珊	1	5	midi	http://i.eimg.com.tw/d/alb/1/104001.100.jpg?ver=1	
81019	F	光芒	F.I.R	1	2	midi	http://i.eimg.com.tw/d/alb/36/51136.100.jpg?ver=0	
82482	F	兩人三角	2個女生	1	4	midi		
81139	F	兩相依	鳳飛飛	1	3	midi		
48292	F	兩難	戴佩妮	1	2	midi	http://i.eimg.com.tw/d/alb/49/128649.100.jpg?ver=1	
82406	F	其實你懂我	陳喬恩	1	5	midi		
81986	F	其實很愛你	張韶涵	1	5	midi	http://i.eimg.com.tw/d/alb/23/84323.100.jpg?ver=0	
81867	F	再一次	麥瑋婷	1	3	midi		
81698	F	再一次擁有	鞏詩嘉	1	5	midi		
81332	F	再愛我一次	蔡琴	1	5	midi		
81618	F	再見我的愛	櫻桃幫	1	5	midi	http://i.eimg.com.tw/d/alb/17/69717.100.jpg?ver=0	
82031	F	再見我的愛人	鄧麗君	1	6	midi		
16816	F	冒險愛情	林冠吟	1	4	midi	http://i.eimg.com.tw/d/alb/75/80475.100.jpg?ver=0	
82930	F	冬季到台北來看雨	孟庭葦	1	8	midi	http://i.eimg.com.tw/d/alb/81/53781.100.jpg?ver=1	
82950	F	冰河	溫嵐	1	2	midi	http://i.eimg.com.tw/d/alb/91/18991.100.jpg?ver=0	
81838	F	冰箱	S.H.E	1	2	midi	http://i.eimg.com.tw/d/alb/30/42930.100.jpg?ver=0	
86459	F	冷暖的人生	黃乙玲	1	5	midi		
82316	F	冷暴力	蔡依林	1	3	midi		
81048	F	凝望	江美琪	1	2	midi	http://i.eimg.com.tw/d/alb/96/39096.100.jpg?ver=0	
83470	F	出口	徐佳瑩	1	2	midi	http://i.eimg.com.tw/d/alb/86/129886.100.jpg?ver=1	
81272	F	出塞曲	張清芳	1	3	midi		
82785	F	出境入境	歐陽菲菲	1	4	midi	http://i.eimg.com.tw/d/alb/91/39391.100.jpg?ver=0	
16218	F	出界	鄭秀文	1	2	midi	http://i.eimg.com.tw/d/alb/36/4236.100.jpg?ver=1	
