81379	F	BABY對不起	李玟	1	4	0	http://i.eimg.com.tw/d/alb/8/10508.100.jpg?ver=0	
81450	F	BAD BOY	張惠妹	1	2	0		
325259	F	BAD BOY	張惠妹	1	2	0		F00036
320238	F	BAD GIRL	徐懷鈺	1	2	0		B71038
325457	F	BCAUTIFUL WOMAN	張懸	1	2	0		YS-98B037
33004	F	BE YOUR FRIEND	丁小芹	1	3	0		B10052
31036	F	BEAUTIFUL	梁靜茹	1	1	0		YS-92A026
30391	F	BEAUTIFUL LOVE	蔡健雅	1	2	0		A30830
31515	F	BEAUTY	王心凌	1	1	0		A00039
82586	F	BEAUTY UP MY LIFE	S.H.E	1	4	0		
335003	F	BECAUSE OF YOU	蔡依林	1	3	0		U00326
320002	F	BETTER MAN	林憶蓮	1	2	0		H90083
320252	F	BIG CITY	張惠妹	1	2	0		B71223
310002	F	BLUE	陶晶瑩	1	1	0		F00208
30236	F	BYE BYE	李心潔	1	2	0		M40777
310049	F	BYOB	李玟	1	1	0	http://i.eimg.com.tw/d/alb/63/131963.100.jpg?ver=4	B91031
48204	F	Beautiful Love	蔡健雅	1	1	0	http://i.eimg.com.tw/d/alb/90/67190.100.jpg?ver=0	
325473	F	CALL ME	徐懷鈺	1	2	0		R00628
31033	F	CANDYMAN	吳佩慈	1	1	0		R00466
31003	F	CAPPUCCINO	蕭亞軒	1	1	0		H90032
81555	F	CAPPUCCINO	蕭亞軒	1	1	0		
30397	F	CHINESE GIRL	張惠妹	1	2	0		A30825
82399	F	COLD SILENCE	深白色2人組	1	2	0		
33646	F	COME WITH ME	林曉培	1	3	0		A00058
325265	F	Caffeine Overdose	趙芬妮	1	2	0	http://i.eimg.com.tw/d/alb/98/103598.100.jpg?ver=0	YS-96B011
81359	F	C大調	張韶涵	1	3	0	http://i.eimg.com.tw/d/alb/23/84323.100.jpg?ver=0	
330161	F	C大調	張韶涵	1	3	0	http://i.eimg.com.tw/d/alb/23/84323.100.jpg?ver=0	B61383
37096	F	D. IS. CO CO4NON-STOP REMIX	李玟	1	7	0		G80105
83257	F	D.I.S.C.O.	溫嵐	1	4	0	http://i.eimg.com.tw/d/alb/93/130093.100.jpg?ver=6	
350276	F	D.I.S.C.O.	溫嵐	1	5	0	http://i.eimg.com.tw/d/alb/93/130093.100.jpg?ver=6	B91240
33619	F	DA DA DA	王心凌	1	3	0	http://i.eimg.com.tw/d/alb/44/137544.100.jpg?ver=1	YS-94A186
330004	F	DANCING ALL NIGHT	謝金燕	1	3	0		M40890
315045	F	DARLING	周蕙	1	1	0		YS-96B120
31052	F	DARLING	范曉萱	1	1	0		A10118
320003	F	DEAR FRIEND	順子	1	2	0		I20270
320005	F	DECEMBER NIGHT	黃小楨	1	2	0		B10026
320006	F	DECEMBER RAIN	傅珮嘉	1	2	0		YS-1529
33005	F	DI DA DI	李玟	1	3	0		M30035
82344	F	DI DA DI	李玟	1	3	0		
82791	F	DJ請別放情歌	阿妹妹	1	7	0	http://i.eimg.com.tw/d/alb/58/22558.100.jpg?ver=0	
48249	F	DNA	BY2	1	1	0	http://i.eimg.com.tw/d/alb/34/126034.100.jpg?ver=3	
82841	F	DO RE MI	旺福	1	3	0		
48262	F	DON'T GO AWAY	BY2	1	1	0		
335005	F	DON'T SAY GOODBYE	SAYA	1	3	0		YS-95A104
335006	F	DON'T SAY GOODBYE	許茹芸	1	3	0		U00079
32694	F	DON'T STOP	蔡依林	1	2	0		U00356
345003	F	DON'T TELL ME WHY	彭佳慧	1	4	0		B00332
31516	F	DREAM	徐若瑄	1	1	0		A00065
82632	F	DREAM	徐若瑄	1	1	0		
16427	F	Dancing All Night	謝金燕	1	1	0		
16358	F	Diamond Sun	林曉培	1	1	0		
32006	F	E-LOVER	孫燕姿	1	2	0		A30112
82921	F	E-LOVER	孫燕姿	1	2	0		
32477	F	E-MAIL	小雪	1	2	0		M40393
31004	F	FANTASY	丁小芹	1	1	0		B10029
320008	F	FEEL GOOD	陳嘉唯	1	2	0		A30607
315039	F	FIRE	莫文蔚	1	1	0		YS-95B123
32426	F	FLY AWAY	梁靜茹	1	2	0		YS-92C150
82820	F	FOR NO REASON	王若琳	1	3	0		
31517	F	FREE	張玉華	1	1	0		U00433
81011	F	Fly Away	F.I.R.	1	2	0	http://i.eimg.com.tw/d/alb/36/51136.100.jpg?ver=0	
81013	F	GET HIGH	F.I.R	1	2	0		
81156	F	GOOD-BYE	蔡依林	1	2	0		
315010	F	GOODBYE	蔡依林	1	1	0		U00332
33007	F	GOODBYE MY LOVE	林曉培	1	3	0		B10047
16491	F	Give Me Love	閃亮三姊妹	1	1	0	http://i.eimg.com.tw/d/alb/32/54432.100.jpg?ver=0	
315011	F	HAPPY	許慧欣	1	1	0		U00542
310008	F	HAPPY	順子	1	1	0		I20271
325474	F	HAPPY DAY	宇恆	1	2	0		YS-93B464
325348	F	HAPPY DAY	快樂幫（呂佳芳）	1	2	0		YS-97A097
320341	F	HAPPY LOVING	王心凌	1	2	0		B91272
315012	F	HEARTBEAT	容祖兒	1	1	0		A00023
320011	F	HEY BOY	陳嘉唯	1	2	0		A30603
33402	F	HIGH HIGH HIGH	張惠妹	1	3	0		F00072
82804	F	HIGH HIGH HIGH	張惠妹	1	3	0		
345369	F	HIHI BYEBYE	王心凌	1	4	0		YS-97A125
335192	F	HIP HOP TONIGHT	李玟	1	3	0		YS-95B222
33403	F	HOLD ME TIGHT	周蕙	1	3	0		A10284
31518	F	HONEY	王心凌	1	1	0		YS-94A062
83139	F	HONEY	王心凌	1	1	0		
32469	F	HONEY HONEY	孫燕姿	1	2	0		A30777
82595	F	HONEY HONEY HONEY	蕭亞軒	1	3	0		
330162	F	HONEY HONEY HONEY	蕭亞軒	1	3	0		B61381
350004	F	I AM OK謝謝	江美琪	1	5	0		I20489
340396	F	I BELIEVE IN LOVE	何耀珊	1	4	0		A10418
335013	F	I DO BELIEVE	蔡健雅	1	3	0		U00394
335014	F	I DON'T MIND	劉依純	1	3	0		YS-93B472
33501	F	I FEEL GOOD	鍾汶	1	3	0		YS-0249
340002	F	I FEEL SO GOOD	江美琪	1	4	0		H90046
16842	F	I Gotta Let You Know	陶莉萍	1	1	0	http://i.eimg.com.tw/d/alb/47/82447.100.jpg?ver=0	
340348	F	I HAVE A DREAM	李玟	1	4	0		B81074
345008	F	I MISS U SO	LINDA	1	4	0		YS-93B060
81606	F	I NEED YOU	郭采潔	1	3	0		
330316	F	I NEED YOU	郭采潔	1	3	0		B71337
33359	F	I THINK I	范瑋琪	1	3	0		A10376
35152	F	I WANNA BE WITH YOU	徐婕兒	1	5	0		A10225
34008	F	I WILL BE FINE	莫文蔚	1	4	0		G80057
340185	F	I WILL BE FINE	順子	1	4	0		I20521
360004	F	I WILL聽你ㄟ話	陳嘉唯	1	6	0		A30627
82737	F	I Wanna Rock	櫻桃幫	1	3	0	http://i.eimg.com.tw/d/alb/17/69717.100.jpg?ver=0	
330235	F	I'LL BE THERE	蕭亞軒	1	3	0		B81076
330010	F	I'LL MARRY YOU	侯湘婷	1	3	0		I20338
330011	F	I'M SORRY	順子	1	3	0		I20272
34010	F	I'M STILL IN LOVE	李玟	1	4	0		M30255
16458	F	I.O.I.O	S.H.E	1	1	0	http://i.eimg.com.tw/d/alb/81/29681.100.jpg?ver=0	
350003	F	IF YOU WANT MY LOVE	順子	1	5	0		I20698
330012	F	IT MUST BE	劉若英	1	3	0		I20661
350005	F	IT WASN'T MEANT TO BE	林憶蓮	1	5	0		H90089
320012	F	IT'S ALRIGHT	戴佩妮	1	2	0		I20473
340004	F	IT'S GONNA BE ALRIGHT	順子	1	4	0		I20273
330256	F	IT'S MY DAY	薛凱琪	1	3	0		B81036
16782	F	It's over	阮筱芬	1	1	0	http://i.eimg.com.tw/d/alb/95/85795.100.jpg?ver=0	
34602	F	J9 MAGIC REMIX	蔡依林	1	4	0		YS-93B294
31029	F	KATSU	張惠妹	1	1	0		A30454
335019	F	KEEP IT UP	許慧欣	1	3	0		U00567
81697	F	L.O.V.E	郭采潔	1	4	0		
310044	F	L.O.V.E	郭采潔	1	4	0		B81236
16721	F	L.o.V.e	蕭亞軒	1	1	0		
375117	F	LA LA LA愛情密碼	卓文萱	1	7	0		YS-97B035
335021	F	LAY YOUR LOVE	許慧欣	1	3	0		U00578
31031	F	LEAVE	孫燕姿	1	1	0		A30468
81364	F	LEAVE	郭靜	1	1	0		
310036	F	LEAVE	郭靜	1	1	0		B71151
33010	F	LEAVE ME ALONE	孫燕姿	1	3	0		A30123
32401	F	LEMON TREE	蘇慧倫	1	2	0		R00205
330015	F	LET IT GO	蕭亞軒	1	3	0		H90062
33648	F	LET YOU GO	許慧欣	1	3	0		U00550
81153	F	LET'S MOVE IT	蔡依林	1	3	0		
330210	F	LET'S MOVE IT	蔡依林	1	3	0		B71317
32444	F	LET'S VINO	孫燕姿	1	2	0		A30690
335024	F	LITTLE BY LITTLE	許茹芸	1	3	0		U00181
335025	F	LOOK AT ME	吳佩慈	1	3	0		YS-94B017
340111	F	LOVE	蕭亞軒	1	4	0		A30908
33582	F	LOVE LOVE LOVE	蔡依林	1	3	0		YS-92C411
81152	F	LOVE LOVE LOVE	蔡依林	1	3	0		
33687	F	LOVE OH OH	SAYA	1	3	0		YS-95A042
330016	F	LOVE SHUNZA MEGAMIX	順子	1	3	0		I20520
82362	F	LOVE*3	F.I.R	1	3	0		
81007	F	LYDIA	F.I.R.	1	1	0		
31009	F	MAGIC	戴愛玲	1	1	0		H90116
81563	F	MAGIC	戴愛玲	1	1	0		
32454	F	MAMA MAMA	張韶涵	1	2	0		A10238
81810	F	MAMA MAMA	張韶涵	1	2	0		
32009	F	MEN'S TALK	張清芳	1	2	0		I30145
81457	F	MEN'S TALK	張清芳	1	2	0		
310035	F	MI	鄭秀文	1	1	0		B62057
330017	F	MISS糟糕	何耀珊	1	3	0		A10229
330239	F	MORE MORE MORE	蕭亞軒	1	3	0		B81110
30392	F	MR.Q	蔡依林	1	2	0		I20779
340286	F	MUSIC IS MY LIFE	何耀珊	1	4	0		
82696	F	NEVER MIND	S.H.E	1	2	0		
30246	F	NO MORE	那英	1	2	0		A30499
32601	F	OH OH	蔡依林	1	2	0	http://i.eimg.com.tw/d/alb/23/98323.100.jpg?ver=0	YS-94B050
33411	F	OH! MY GOD	戴佩妮	1	3	0		I20692
335389	F	OLD PHONE BOOK	林凡	1	3	0		U00190
33620	F	ON MY WAY	王心凌	1	3	0		A00038
32464	F	ONLY ONE	順子	1	2	0		P10007
83487	F	ONLY ONE	順子	1	2	0		
81460	F	OPEN YOUR EYES	張惠妹	1	3	0		
83448	F	OS不一樣	溫嵐	1	5	0	http://i.eimg.com.tw/d/alb/62/93862.100.jpg?ver=0	
16566	F	On My Way	王心凌	1	1	0		
355291	F	P.S.我愛你	ALIN	1	5	0		YS-97A200
33014	F	PA PA LA	丁小芹	1	3	0		B10050
34393	F	PERFECT IN EVERY WAY	李玟	1	4	0		M30037
81225	F	PP別黏在椅上	BY2	1	7	0	http://i.eimg.com.tw/d/alb/26/103626.100.jpg?ver=0	
335334	F	PRETTY PRETTY DAY	蔡依林	1	3	0		U00400
83524	F	QUEEN	楊乃文	1	1	0		
310012	F	QUEEN	楊乃文	1	1	0		M40737
31057	F	RAIN	范曉萱	1	1	0		A10105
320015	F	RAIN RAIN	本多RURU	1	2	0		H90069
81026	F	REMEMBER	S.H.E	1	1	0		
315055	F	REMEMBER	李翊君	1	1	0		YS-2316
81018	F	REVOLUTION	F.I.R.	1	1	0		
82772	F	RING RING RING	S.H.E	1	3	0		
335350	F	ROCK YOUR BODY	ALISA高以愛	1	3	0		YS-98A121
315017	F	SELF	陳綺貞	1	1	0		YS-94A265
82557	F	SHAKE IT BABY	黑澀會美眉	1	3	0		
16359	F	SHE KNOWS	林曉培	1	1	0		
32013	F	SHE KNOWS	林曉培	1	2	0		B10040
33367	F	SHOW YOUR LOVE	蔡依林	1	3	0		M40259
32015	F	SO CRAZY	李玟	1	2	0		M30229
81522	F	SO CRAZY	李玟	1	19	0		
320253	F	SO GOOD	張惠妹	1	2	0		B71300
315019	F	SORRY	王雪娥	1	1	0		U00019
320017	F	SOUL MATE	林嘉欣	1	2	0		I20498
31059	F	SPAGHETTI	梁詠琪	1	1	0		M40648
34014	F	STAY WITH ME TONIGHT	李玟	1	4	0		M30256
31060	F	STEFANIE	孫燕姿	1	1	0		A30696
310034	F	STOP	阮筱芬	1	1	0		B62060
33414	F	SUN WITH LOVE	何耀珊	1	3	0		A10213
32017	F	SUNNY DAY	李玟	1	2	0		M30002
48088	F	SUNRISES	順子	1	1	0		
310047	F	SUNRISES	順子	1	1	0		B81296
83529	F	SUPER NO.1	卓文萱	1	3	0		
81022	F	SUPER STAR	S.H.E	1	2	0		
315058	F	SURPRISE	蔡依林	1	1	0		U00413
16504	F	Stefnaie	孫燕姿	1	1	0		
16765	F	Stop	阮筱芬	1	1	0	http://i.eimg.com.tw/d/alb/95/85795.100.jpg?ver=0	
16624	F	Super Model	S.H.E	1	1	0	http://i.eimg.com.tw/d/alb/30/56330.100.jpg?ver=0	
335034	F	THE HARDEST NOTE	賴雅妍	1	3	0		YS-93B344
32004	F	THE MOMENT	孫燕姿	1	2	0		A30554
32018	F	THIS IS	林曉培	1	2	0		B10062
330018	F	TIC TAC TOE	徐婕兒	1	3	0		A10230
325029	F	TRUE LOVE	蔡健雅	1	2	0		U00361
32019	F	TRY AGAIN	鄭秀文	1	2	0		A30914
16739	F	The Moment 這一刻	孫燕姿	1	5	0		
34479	F	U MAKE ME WANNA	蕭亞軒	1	4	0		I20363
32020	F	WAKE UP	林曉培	1	2	0		B10060
34703	F	WHAT DO I DO	許慧欣	1	4	0		YS-95A092
315020	F	WHY	蔡健雅	1	1	0		U00401
340008	F	WILL YOU MARRY ME	張清芳	1	4	0		I30036
99966	F	WOMAN POWER（MTV）	舞曲	1	2	0		
32606	F	WOOSA WOOSA	王心凌	1	2	0		YS-95A106
82456	F	WOOSA WOOSA	王心凌	1	2	0		
16481	F	Woman Power	芭比	1	1	0		
33232	F	YES OR NO	張惠妹	1	3	0		A30463
82128	F	YES OR NO	張惠妹	1	25	0		
81158	F	YESTERDAY	蔡淳佳	1	1	0		
310040	F	YESTERDAY	蔡淳佳	1	1	0		B71338
32021	F	YOU & ME	李玟	1	2	0		M30180
35664	F	YOU ARE MY ONLY LOVE	王心凌	1	5	0		YS-95A170
345012	F	YOU ARE SO BEAUTIFUL	莫文蔚	1	4	0		YS-92B045
345013	F	YOU ARE THE ONE	彭佳慧	1	4	0		B00342
360006	F	YOU DON'T TRUST ME AT ALL	范曉萱	1	6	0		YS-2305
335038	F	YOU GOTTA KNOW	蔡依林	1	3	0		U00360
81463	F	YOU MAKE ME FREE	張惠妹	1	4	0		
345414	F	YOU MAKE ME FREE	張惠妹	1	4	0		F00051
35530	F	ㄘㄨㄚ⋋冰進行曲	阿雅	1	5	0		YS-0199
81685	F	一下下	同恩	1	3	0	http://i.eimg.com.tw/d/alb/45/69845.100.jpg?ver=0	
335341	F	一下下	同恩	1	3	0	http://i.eimg.com.tw/d/alb/45/69845.100.jpg?ver=0	YS-95B119
81754	F	一串心	沈雁	1	3	0		
340009	F	一九九九	戴佩妮	1	4	0	http://i.eimg.com.tw/d/alb/95/42495.100.jpg?ver=0	I20329
365002	F	一九九幾的他	彭佳慧	1	6	0	http://i.eimg.com.tw/d/alb/56/18656.100.jpg?ver=0	B00341
340010	F	一人跳舞	劉虹嬅	1	4	0		I20117
82016	F	一代佳人	湯蘭花	1	4	0		
82015	F	一代女皇	金佩珊	1	4	0		
345016	F	一代女皇	金佩珊	1	4	0		YS-0561
48061	F	一個人	蔡依林	1	3	0	http://i.eimg.com.tw/d/alb/34/97034.100.jpg?ver=0	
330192	F	一個人	蔡依林	1	3	0	http://i.eimg.com.tw/d/alb/34/97034.100.jpg?ver=0	B71217
330165	F	一個人	伊能靜	1	3	0	http://i.eimg.com.tw/d/alb/44/84044.100.jpg?ver=0	B61380
33006	F	一個人	林憶蓮	1	3	0	http://i.eimg.com.tw/d/alb/51/78351.100.jpg?ver=0	I20804
83111	F	一個人	林慧萍	1	3	0	http://i.eimg.com.tw/d/alb/93/51693.100.jpg?ver=0	
335356	F	一個人	楊乃文	1	3	0	http://i.eimg.com.tw/d/alb/94/33194.100.jpg?ver=0	R00336
82692	F	一個人失憶	薛凱琪	1	5	0	http://i.eimg.com.tw/d/alb/28/103928.100.jpg?ver=0	
350244	F	一個人失憶	薛凱琪	1	5	0	http://i.eimg.com.tw/d/alb/28/103928.100.jpg?ver=0	B81093
355012	F	一個人演戲	堂娜	1	5	0		B00247
35626	F	一個人生活	林凡	1	5	0		U00189
350009	F	一個人生活	范文芳	1	5	0		I20208
37120	F	一個人的情人節	順子	1	7	0		P10009
30507	F	一個人的我依然會微笑	林佳儀	1	10	0		YS-0275
81060	F	一個人的我依然會微笑	林佳儀	1	10	0		
36004	F	一個人的精彩	蕭亞軒	1	6	0	http://i.eimg.com.tw/d/alb/10/46410.100.jpg?ver=0	H90038
81546	F	一個人的精彩	蕭亞軒	1	6	0	http://i.eimg.com.tw/d/alb/10/46410.100.jpg?ver=0	
48273	F	一個人的行李	戴佩妮	1	6	0	http://i.eimg.com.tw/d/alb/53/80553.100.jpg?ver=0	
360082	F	一個人的行李	戴佩妮	1	6	0	http://i.eimg.com.tw/d/alb/53/80553.100.jpg?ver=0	I20817
345261	F	一個人睡	莫文蔚	1	4	0	http://i.eimg.com.tw/d/alb/99/63499.100.jpg?ver=0	YS-95B095
81660	F	一個人跳舞	張惠妹	1	5	0	http://i.eimg.com.tw/d/alb/97/22497.100.jpg?ver=0	
355282	F	一個人跳舞	張惠妹	1	5	0	http://i.eimg.com.tw/d/alb/97/22497.100.jpg?ver=0	F00040
30008	F	一個像夏天一個像秋天	范瑋琪	1	10	0		A10402
48179	F	一個像夏天一個像秋天	范瑋琪	1	10	0		
48207	F	一公里	許茹芸	1	3	0	http://i.eimg.com.tw/d/alb/53/129653.100.jpg?ver=5	
35316	F	一分鐘追悔	蔡健雅	1	5	0	http://i.eimg.com.tw/d/alb/99/53499.100.jpg?ver=0	A30704
35171	F	一切都變了	那英	1	5	0		A30491
35158	F	一千一萬遍	那英	1	5	0	http://i.eimg.com.tw/d/alb/59/10359.100.jpg?ver=0	A30476
360080	F	一千遍我愛你	伊能靜	1	6	0	http://i.eimg.com.tw/d/alb/44/84044.100.jpg?ver=0	B61371
82931	F	一千零一個願望	4 IN LOVE	1	7	0		
82411	F	一千零一夜	蜜雪薇琪	1	5	0	http://i.eimg.com.tw/d/alb/78/73378.100.jpg?ver=0	
340233	F	一半的我	范瑋琪	1	4	0	http://i.eimg.com.tw/d/alb/30/68430.100.jpg?ver=0	A10407
345010	F	一口一口	莫文蔚	1	4	0	http://i.eimg.com.tw/d/alb/99/63499.100.jpg?ver=0	YS-95B079
82307	F	一句一傷	劉力揚	1	4	0	http://i.eimg.com.tw/d/alb/11/105911.100.jpg?ver=0	
345426	F	一句一傷	劉力揚	1	4	0	http://i.eimg.com.tw/d/alb/11/105911.100.jpg?ver=0	YS-97B081
82190	F	一句話	卓文萱	1	3	0	http://i.eimg.com.tw/d/alb/81/112181.100.jpg?ver=1	
335390	F	一句話	卓文萱	1	3	0	http://i.eimg.com.tw/d/alb/81/112181.100.jpg?ver=1	YS-97B112
340397	F	一夜之間	辛曉琪	1	4	0	http://i.eimg.com.tw/d/alb/3/55903.100.jpg?ver=0	A10422
82796	F	一夜情	張惠妹	1	3	0	http://i.eimg.com.tw/d/alb/62/62.100.jpg?ver=0	
82828	F	一夜長大	梁靜茹	1	4	0	http://i.eimg.com.tw/d/alb/13/35513.100.jpg?ver=0	
345513	F	一夜長大	梁靜茹	1	4	0	http://i.eimg.com.tw/d/alb/13/35513.100.jpg?ver=0	R00695
34605	F	一廂情願	堂娜	1	4	0	http://i.eimg.com.tw/d/alb/63/18763.100.jpg?ver=0	B00287
81454	F	一想到你呀	張惠妹	1	5	0	http://i.eimg.com.tw/d/alb/97/22497.100.jpg?ver=0	
355283	F	一想到你呀	張惠妹	1	5	0	http://i.eimg.com.tw/d/alb/97/22497.100.jpg?ver=0	F00038
81924	F	一把情種	陳小雲	1	4	0		
83325	F	一曲情未了	李雅芳	1	5	0		
48185	F	一有愛就走吧	許茹芸	1	6	0	http://i.eimg.com.tw/d/alb/53/129653.100.jpg?ver=5	
360112	F	一有愛就走吧	許茹芸	1	6	0	http://i.eimg.com.tw/d/alb/53/129653.100.jpg?ver=5	B91102
345320	F	一朵小花	美黛	1	4	0		YS-1897
81491	F	一朵小花	韋秀嫻	1	4	0		
35011	F	一樣的夏天	孫燕姿	1	5	0	http://i.eimg.com.tw/d/alb/15/2715.100.jpg?ver=0	A30450
82066	F	一樣的月光	蘇芮	1	5	0	http://i.eimg.com.tw/d/alb/52/22552.100.jpg?ver=0	
355172	F	一樣的月光	蘇芮	1	5	0	http://i.eimg.com.tw/d/alb/52/22552.100.jpg?ver=0	YS-0928
350269	F	一樣的月光	徐佳瑩	1	5	0	http://i.eimg.com.tw/d/alb/86/129886.100.jpg?ver=1	B91109
37129	F	一次幸福的機會	劉若英	1	7	0	http://i.eimg.com.tw/d/alb/33/56733.100.jpg?ver=0	P80007
81403	F	一段情	林慧萍	1	3	0	http://i.eimg.com.tw/d/alb/93/51693.100.jpg?ver=0	
33344	F	一比一	范瑋琪	1	3	0	http://i.eimg.com.tw/d/alb/72/54872.100.jpg?ver=0	A10248
81845	F	一比一	范瑋琪	1	3	0	http://i.eimg.com.tw/d/alb/72/54872.100.jpg?ver=0	
16769	F	一片流雲	林玉英	1	4	0		
340257	F	一片流雲	林玉英	1	4	0		J50363
82621	F	一生愛你千百回	梅艷芳	1	7	0		
37526	F	一生愛你千百回	梅豔芳	1	7	0		YS-0751
82643	F	一生託給一個人	潘美辰	1	7	0	http://i.eimg.com.tw/d/alb/36/36236.100.jpg?ver=0	
375121	F	一生託給一個人	潘美辰	1	7	0	http://i.eimg.com.tw/d/alb/36/36236.100.jpg?ver=0	YS-2131
325033	F	一直	許茹芸	1	2	0		U00082
365125	F	一直像這樣子	張可芝	1	6	0		YS-1567
37003	F	一直到春天過去	鄭秀文	1	7	0	http://i.eimg.com.tw/d/alb/25/21525.100.jpg?ver=0	A30114
375048	F	一直在找一個人	馮瑋君	1	7	0		YS-92C061
35565	F	一直很安靜	阿桑	1	5	0	http://i.eimg.com.tw/d/alb/36/54036.100.jpg?ver=0	YS-94B070
355009	F	一直是晴天	許茹芸	1	5	0	http://i.eimg.com.tw/d/alb/14/27414.100.jpg?ver=0	U00123
35181	F	一眼就看見	蔡依林	1	5	0		M40765
81268	F	一眼萬年	S.H.E	1	4	0	http://i.eimg.com.tw/d/alb/53/73253.100.jpg?ver=0	
82987	F	一秒的天堂	梁靜茹	1	5	0	http://i.eimg.com.tw/d/alb/76/99076.100.jpg?ver=0	
360095	F	一秒鐘的永遠	潘嘉麗	1	6	0	http://i.eimg.com.tw/d/alb/50/98450.100.jpg?ver=0	B71233
345475	F	一種念頭	JOANNA WANG王若琳	1	4	0		YS-97B185
34027	F	一笑而過	那英	1	4	0	http://i.eimg.com.tw/d/alb/31/2631.100.jpg?ver=0	A30156
16657	F	一粒電火	芭比	1	4	0	http://i.eimg.com.tw/d/alb/69/122869.100.jpg?ver=1	
99969	F	一粒電火（MTV）	舞曲	1	4	0		
83510	F	一縷相思情	于櫻櫻	1	5	0		
34597	F	一臉清秀	蔡詩蕓	1	4	0	http://i.eimg.com.tw/d/alb/94/55894.100.jpg?ver=0	YS-94B209
39316	F	一見鍾情	藍心湄	1	4	0		M40254
81611	F	一見鍾情	藍心湄	1	4	0		
350213	F	一起去旅行	魏如萱	1	5	0	http://i.eimg.com.tw/d/alb/95/103195.100.jpg?ver=0	B71284
39318	F	一起走到	孫燕姿	1	4	0		M40308
83052	F	一輩子做你的女孩	蕭亞軒	1	8	0	http://i.eimg.com.tw/d/alb/10/39110.100.jpg?ver=0	
380002	F	一輩子做你的女孩	蕭亞軒	1	8	0	http://i.eimg.com.tw/d/alb/10/39110.100.jpg?ver=0	I20535
81146	F	一輩子的孤單	劉若英	1	6	0	http://i.eimg.com.tw/d/alb/43/45043.100.jpg?ver=0	
365154	F	一輩子的孤單	劉若英	1	6	0	http://i.eimg.com.tw/d/alb/43/45043.100.jpg?ver=0	R01186
340012	F	一遍一遍	宋新妮	1	4	0	http://i.eimg.com.tw/d/alb/81/13781.100.jpg?ver=0	A10203
81764	F	一顆心的距離	范瑋琪	1	6	0	http://i.eimg.com.tw/d/alb/42/106142.100.jpg?ver=0	
360106	F	一顆心的距離	范瑋琪	1	6	0	http://i.eimg.com.tw/d/alb/42/106142.100.jpg?ver=0	B81107
39319	F	一顆紅豆	鳳飛飛	1	4	0	http://i.eimg.com.tw/d/alb/0/152400.100.jpg?ver=1	M40094
81411	F	一顆紅豆	鳳飛飛	1	4	0	http://i.eimg.com.tw/d/alb/0/152400.100.jpg?ver=1	
350010	F	一點點力量	本多RURU	1	5	0		H90070
34705	F	七情六慾	李翊君	1	4	0		U00073
82106	F	七情六慾	李翊君	1	4	0		
35354	F	七月七日晴	許慧欣	1	5	0		M40004
81117	F	七月七日晴	許慧欣	1	5	0		
16859	F	三個人的拔河	陶莉萍	1	6	0	http://i.eimg.com.tw/d/alb/22/100622.100.jpg?ver=0	
345530	F	三個願望	梁文音	1	4	0	http://i.eimg.com.tw/d/alb/74/136774.100.jpg?ver=4	YS-99A010
81564	F	三吋日光	梁靜茹	1	4	0	http://i.eimg.com.tw/d/alb/76/99076.100.jpg?ver=0	
81461	F	三天三夜	張惠妹	1	4	0	http://i.eimg.com.tw/d/alb/25/22625.100.jpg?ver=0	
340013	F	三天三夜	張惠妹	1	4	0	http://i.eimg.com.tw/d/alb/25/22625.100.jpg?ver=0	F00102
